user_id,date,type,amount
137,2024-09-09,transfer,852
137,2024-09-21,withdraw,899
137,2024-09-28,topup,622
137,2024-10-06,bill,441
137,2024-10-10,bill,459
137,2024-10-14,bill,132
137,2024-10-20,withdraw,426
137,2024-10-31,bill,441
137,2024-11-11,bill,140
137,2024-11-13,topup,196
137,2024-11-17,bill,830
137,2024-11-20,topup,22
137,2024-11-28,topup,477
137,2024-12-04,bill,353
137,2024-12-11,withdraw,121
137,2024-12-17,withdraw,29
137,2024-12-22,bill,173
137,2024-12-24,transfer,108
137,2024-12-30,bill,750
138,2024-05-28,transfer,505
138,2024-06-01,transfer,768
138,2024-06-13,withdraw,523
138,2024-06-22,transfer,168
138,2024-07-01,transfer,497
138,2024-07-11,bill,852
138,2024-07-19,withdraw,441
138,2024-07-28,bill,245
138,2024-08-03,bill,33
138,2024-08-11,withdraw,514
138,2024-08-22,transfer,47
138,2024-08-29,topup,276
138,2024-09-05,transfer,717
138,2024-09-13,withdraw,114
138,2024-09-15,topup,367
138,2024-09-17,transfer,833
138,2024-09-28,topup,386
138,2024-10-01,withdraw,823
138,2024-10-03,topup,607
138,2024-10-08,bill,528
138,2024-10-18,topup,114
138,2024-10-22,transfer,371
138,2024-10-26,withdraw,587
138,2024-10-28,transfer,509
138,2024-11-03,withdraw,616
138,2024-11-15,transfer,289
138,2024-11-22,topup,659
138,2024-12-04,topup,303
138,2024-12-06,bill,27
138,2024-12-14,withdraw,67
138,2024-12-17,topup,457
138,2024-12-19,withdraw,367
138,2024-12-25,bill,779
139,2024-05-13,topup,211
139,2024-05-15,withdraw,248
139,2024-05-18,transfer,765
139,2024-05-30,topup,872
139,2024-06-03,bill,523
139,2024-06-13,transfer,248
139,2024-06-25,withdraw,48
139,2024-07-03,transfer,345
139,2024-07-12,transfer,894
139,2024-07-19,topup,540
139,2024-07-23,bill,695
139,2024-07-30,bill,18
139,2024-08-03,withdraw,269
139,2024-08-14,bill,554
139,2024-08-23,transfer,157
139,2024-08-25,topup,667
139,2024-08-30,transfer,331
139,2024-09-03,transfer,135
139,2024-09-12,topup,893
139,2024-09-22,withdraw,800
139,2024-10-04,transfer,487
139,2024-10-11,topup,516
139,2024-10-20,topup,409
139,2024-10-29,bill,86
139,2024-11-04,withdraw,256
139,2024-11-12,bill,325
139,2024-11-14,withdraw,689
139,2024-11-16,topup,851
139,2024-11-28,topup,181
139,2024-12-09,withdraw,365
139,2024-12-12,transfer,509
139,2024-12-20,transfer,400
139,2024-12-28,topup,707
139,2024-12-30,withdraw,604
140,2024-04-12,bill,36
140,2024-04-22,topup,569
140,2024-04-27,bill,635
140,2024-05-05,withdraw,555
140,2024-05-14,transfer,314
140,2024-05-20,withdraw,662
140,2024-05-30,transfer,272
140,2024-06-07,withdraw,245
140,2024-06-18,withdraw,473
140,2024-06-30,bill,468
140,2024-07-11,transfer,425
140,2024-07-23,transfer,896
140,2024-08-04,topup,680
140,2024-08-12,transfer,184
140,2024-08-17,withdraw,727
140,2024-08-23,withdraw,836
140,2024-08-31,bill,599
140,2024-09-07,withdraw,363
140,2024-09-14,transfer,788
140,2024-09-20,bill,645
140,2024-10-01,withdraw,129
140,2024-10-11,transfer,474
140,2024-10-22,topup,340
140,2024-10-24,bill,300
140,2024-10-27,topup,464
140,2024-11-08,bill,479
140,2024-11-13,withdraw,835
140,2024-11-20,topup,303
140,2024-11-28,bill,158
140,2024-12-02,topup,19
140,2024-12-11,withdraw,125
140,2024-12-22,bill,611
140,2024-12-29,bill,781
141,2024-06-12,withdraw,16
141,2024-06-14,withdraw,483
141,2024-06-21,topup,331
141,2024-06-28,topup,72
141,2024-07-03,transfer,256
141,2024-07-08,withdraw,581
141,2024-07-16,transfer,428
141,2024-07-26,bill,103
141,2024-08-06,topup,70
141,2024-08-16,transfer,790
141,2024-08-23,withdraw,809
141,2024-08-29,bill,323
141,2024-09-03,withdraw,276
141,2024-09-13,transfer,167
141,2024-09-15,topup,262
141,2024-09-19,transfer,297
141,2024-09-21,topup,421
141,2024-10-01,bill,858
141,2024-10-09,withdraw,212
141,2024-10-16,withdraw,684
141,2024-10-26,topup,788
141,2024-11-04,withdraw,61
141,2024-11-13,withdraw,75
141,2024-11-17,topup,727
141,2024-11-26,bill,375
141,2024-12-06,topup,191
141,2024-12-18,transfer,339
141,2024-12-24,bill,28
141,2024-12-27,topup,527
142,2024-04-09,topup,527
142,2024-04-11,topup,625
142,2024-04-22,withdraw,746
142,2024-04-27,withdraw,389
142,2024-05-04,withdraw,109
142,2024-05-14,transfer,107
142,2024-05-23,bill,194
142,2024-05-28,transfer,121
143,2024-03-17,bill,59
143,2024-03-20,topup,679
143,2024-04-01,bill,768
143,2024-04-13,transfer,884
143,2024-04-16,withdraw,761
143,2024-04-22,topup,423
143,2024-04-24,bill,370
143,2024-04-27,bill,550
143,2024-05-02,withdraw,559
144,2024-04-22,withdraw,35
144,2024-04-27,withdraw,334
144,2024-04-30,withdraw,783
144,2024-05-08,transfer,816
144,2024-05-18,transfer,684
144,2024-05-25,topup,288
144,2024-05-29,bill,462
144,2024-06-07,withdraw,781
144,2024-06-12,bill,527
144,2024-06-20,transfer,102
144,2024-06-30,transfer,481
144,2024-07-05,transfer,505
144,2024-07-14,transfer,410
144,2024-07-17,bill,696
144,2024-07-28,withdraw,142
144,2024-08-06,topup,440
144,2024-08-14,bill,348
144,2024-08-16,withdraw,815
144,2024-08-24,withdraw,167
144,2024-08-30,topup,442
144,2024-09-05,bill,357
144,2024-09-08,withdraw,802
144,2024-09-12,bill,164
144,2024-09-24,topup,816
144,2024-10-06,bill,23
144,2024-10-15,bill,667
144,2024-10-23,topup,734
144,2024-10-28,withdraw,301
144,2024-11-01,transfer,172
144,2024-11-05,transfer,253
144,2024-11-12,withdraw,761
144,2024-11-18,withdraw,727
144,2024-11-22,bill,452
144,2024-12-03,topup,618
144,2024-12-13,withdraw,317
144,2024-12-23,withdraw,514
145,2024-07-02,transfer,78
145,2024-07-07,bill,685
145,2024-07-12,transfer,61
145,2024-07-21,bill,667
145,2024-08-02,bill,26
145,2024-08-14,topup,734
145,2024-08-23,withdraw,84
145,2024-08-31,topup,552
145,2024-09-10,transfer,209
145,2024-09-15,bill,379
145,2024-09-17,transfer,97
145,2024-09-27,transfer,858
145,2024-10-03,transfer,87
145,2024-10-14,withdraw,237
145,2024-10-18,withdraw,776
145,2024-10-23,topup,208
145,2024-10-28,transfer,50
145,2024-11-04,topup,222
145,2024-11-15,topup,250
145,2024-11-26,transfer,176
145,2024-11-29,withdraw,506
145,2024-12-10,topup,367
145,2024-12-18,withdraw,787
145,2024-12-20,transfer,809
146,2024-05-27,transfer,766
146,2024-06-07,topup,82
146,2024-06-14,bill,481
146,2024-06-20,topup,550
146,2024-06-26,withdraw,49
147,2024-05-17,topup,546
147,2024-05-22,transfer,11
147,2024-05-26,transfer,408
147,2024-06-04,transfer,634
147,2024-06-14,withdraw,123
147,2024-06-26,bill,481
147,2024-07-02,transfer,445
147,2024-07-09,transfer,792
147,2024-07-21,withdraw,549
147,2024-08-02,topup,425
147,2024-08-05,topup,331
147,2024-08-17,transfer,81
147,2024-08-22,bill,457
147,2024-08-31,withdraw,253
147,2024-09-05,transfer,815
147,2024-09-12,topup,785
147,2024-09-21,withdraw,629
147,2024-10-01,transfer,341
147,2024-10-05,topup,874
147,2024-10-16,withdraw,690
147,2024-10-19,bill,229
147,2024-10-30,bill,126
147,2024-11-05,transfer,694
147,2024-11-09,transfer,527
147,2024-11-18,transfer,853
147,2024-11-25,topup,636
147,2024-11-29,topup,209
147,2024-12-06,topup,561
147,2024-12-16,transfer,869
147,2024-12-23,bill,745
148,2024-02-19,transfer,196
148,2024-02-21,bill,135
148,2024-03-02,bill,814
148,2024-03-10,transfer,77
148,2024-03-13,transfer,760
148,2024-03-18,withdraw,456
148,2024-03-28,topup,80
148,2024-04-04,topup,413
148,2024-04-12,bill,209
148,2024-04-19,withdraw,367
148,2024-04-25,transfer,558
148,2024-05-07,bill,237
148,2024-05-18,topup,648
148,2024-05-22,topup,608
148,2024-06-02,bill,397
148,2024-06-11,bill,788
148,2024-06-19,topup,519
148,2024-06-28,withdraw,264
148,2024-07-06,withdraw,192
148,2024-07-15,withdraw,881
148,2024-07-19,transfer,529
148,2024-07-30,bill,123
148,2024-08-11,withdraw,557
148,2024-08-18,withdraw,22
148,2024-08-21,bill,327
148,2024-08-25,topup,440
148,2024-08-28,transfer,579
148,2024-09-08,withdraw,755
148,2024-09-15,bill,867
148,2024-09-20,topup,369
148,2024-10-01,bill,97
148,2024-10-12,withdraw,612
148,2024-10-17,withdraw,741
148,2024-10-19,bill,283
148,2024-10-26,bill,29
148,2024-11-01,topup,70
148,2024-11-04,topup,63
148,2024-11-06,topup,364
148,2024-11-14,topup,572
148,2024-11-18,bill,308
148,2024-11-29,bill,656
148,2024-12-01,bill,708
148,2024-12-06,topup,881
148,2024-12-09,bill,586
148,2024-12-13,withdraw,435
148,2024-12-24,bill,351
148,2024-12-26,transfer,521
149,2024-02-21,withdraw,823
149,2024-02-24,withdraw,506
149,2024-03-05,transfer,899
149,2024-03-14,bill,720
149,2024-03-20,transfer,806
149,2024-03-31,withdraw,285
149,2024-04-07,topup,864
149,2024-04-14,withdraw,396
149,2024-04-17,topup,105
149,2024-04-19,topup,480
149,2024-04-27,withdraw,169
149,2024-05-07,bill,116
149,2024-05-09,bill,706
149,2024-05-18,withdraw,342
150,2024-01-18,topup,507
150,2024-01-29,topup,223
150,2024-02-08,bill,704
151,2024-05-15,bill,262
151,2024-05-26,bill,754
151,2024-06-04,transfer,143
151,2024-06-07,topup,421
151,2024-06-17,topup,152
151,2024-06-27,withdraw,626
151,2024-07-01,transfer,74
151,2024-07-03,transfer,161
151,2024-07-15,withdraw,395
151,2024-07-26,transfer,176
151,2024-08-03,topup,759
151,2024-08-09,bill,17
151,2024-08-17,withdraw,170
151,2024-08-25,transfer,178
151,2024-09-05,withdraw,643
151,2024-09-16,topup,225
151,2024-09-23,withdraw,373
151,2024-09-30,withdraw,498
151,2024-10-08,transfer,707
151,2024-10-18,transfer,711
151,2024-10-24,transfer,300
151,2024-11-03,withdraw,385
151,2024-11-05,transfer,341
151,2024-11-16,topup,607
151,2024-11-22,transfer,895
151,2024-11-27,bill,521
151,2024-12-05,withdraw,67
151,2024-12-13,withdraw,456
151,2024-12-24,bill,663
151,2024-12-27,transfer,694
152,2024-06-05,transfer,800
152,2024-06-12,bill,797
152,2024-06-20,transfer,314
152,2024-06-28,bill,431
152,2024-07-05,topup,461
152,2024-07-07,withdraw,458
152,2024-07-17,bill,276
152,2024-07-29,topup,894
152,2024-08-06,topup,680
152,2024-08-12,topup,889
152,2024-08-16,topup,272
152,2024-08-27,withdraw,688
152,2024-08-30,bill,819
152,2024-09-10,transfer,343
152,2024-09-15,topup,851
152,2024-09-27,bill,114
152,2024-10-06,bill,114
152,2024-10-09,transfer,58
152,2024-10-17,withdraw,722
152,2024-10-19,bill,188
152,2024-10-23,withdraw,540
152,2024-11-01,withdraw,712
152,2024-11-10,withdraw,72
152,2024-11-13,transfer,699
152,2024-11-25,bill,547
152,2024-11-28,withdraw,133
152,2024-12-08,bill,374
152,2024-12-11,transfer,769
152,2024-12-18,bill,854
152,2024-12-30,withdraw,386
153,2024-05-29,transfer,310
153,2024-06-10,topup,664
153,2024-06-13,withdraw,354
153,2024-06-24,topup,598
153,2024-07-06,transfer,49
153,2024-07-16,transfer,409
153,2024-07-23,topup,541
153,2024-07-27,withdraw,397
153,2024-07-31,topup,9
153,2024-08-09,topup,853
153,2024-08-18,bill,201
153,2024-08-20,transfer,675
153,2024-08-30,bill,376
153,2024-09-05,bill,209
153,2024-09-13,topup,170
153,2024-09-25,withdraw,72
153,2024-10-07,transfer,297
153,2024-10-19,bill,417
153,2024-10-24,transfer,382
153,2024-11-01,bill,86
153,2024-11-05,bill,711
153,2024-11-13,withdraw,79
153,2024-11-25,bill,747
153,2024-12-05,transfer,59
153,2024-12-13,withdraw,91
153,2024-12-19,bill,115
154,2024-05-27,transfer,67
154,2024-06-08,transfer,401
154,2024-06-15,withdraw,79
154,2024-06-24,topup,184
154,2024-06-28,bill,219
154,2024-07-02,topup,594
154,2024-07-11,transfer,741
154,2024-07-15,topup,174
154,2024-07-19,bill,153
154,2024-07-22,topup,323
154,2024-08-01,transfer,37
154,2024-08-06,withdraw,499
154,2024-08-10,topup,750
154,2024-08-15,bill,540
154,2024-08-23,bill,169
154,2024-08-28,topup,391
154,2024-09-08,topup,349
154,2024-09-10,withdraw,700
154,2024-09-17,bill,688
154,2024-09-20,topup,202
154,2024-09-24,bill,560
154,2024-10-05,withdraw,861
154,2024-10-17,topup,310
154,2024-10-29,bill,238
154,2024-11-09,topup,646
154,2024-11-13,withdraw,856
154,2024-11-17,topup,52
154,2024-11-26,topup,320
154,2024-12-05,topup,221
154,2024-12-14,topup,105
154,2024-12-17,topup,250
154,2024-12-24,withdraw,182
155,2024-07-03,withdraw,525
155,2024-07-14,transfer,602
155,2024-07-19,topup,884
155,2024-07-30,transfer,829
155,2024-08-07,bill,544
155,2024-08-18,withdraw,277
155,2024-08-23,bill,351
155,2024-09-03,bill,388
155,2024-09-13,topup,725
155,2024-09-19,bill,351
155,2024-10-01,transfer,888
155,2024-10-07,transfer,564
155,2024-10-15,transfer,196
155,2024-10-26,topup,357
155,2024-11-05,transfer,758
155,2024-11-14,bill,82
155,2024-11-22,transfer,259
155,2024-11-28,bill,547
155,2024-12-06,bill,662
155,2024-12-13,bill,418
155,2024-12-17,topup,514
155,2024-12-22,topup,571
155,2024-12-28,bill,241
156,2024-02-15,withdraw,382
156,2024-02-26,withdraw,228
156,2024-03-09,topup,719
156,2024-03-18,bill,371
156,2024-03-25,transfer,108
156,2024-04-02,withdraw,722
156,2024-04-12,withdraw,74
156,2024-04-17,withdraw,370
156,2024-04-22,bill,390
156,2024-04-25,transfer,647
156,2024-04-28,transfer,758
156,2024-05-03,topup,172
156,2024-05-15,bill,595
156,2024-05-24,bill,619
156,2024-05-26,transfer,272
156,2024-06-01,topup,34
156,2024-06-13,withdraw,223
156,2024-06-16,withdraw,500
156,2024-06-18,transfer,202
156,2024-06-26,withdraw,133
156,2024-07-01,bill,210
156,2024-07-09,transfer,150
156,2024-07-11,topup,561
156,2024-07-17,topup,635
156,2024-07-27,topup,603
156,2024-08-03,withdraw,848
156,2024-08-12,transfer,772
156,2024-08-23,bill,362
156,2024-08-30,withdraw,608
156,2024-09-11,withdraw,599
156,2024-09-22,withdraw,875
156,2024-10-01,bill,370
156,2024-10-09,withdraw,138
156,2024-10-11,transfer,53
156,2024-10-13,bill,371
156,2024-10-17,transfer,150
156,2024-10-20,transfer,352
156,2024-10-25,transfer,148
156,2024-11-03,withdraw,402
156,2024-11-09,transfer,396
156,2024-11-14,bill,51
156,2024-11-19,withdraw,602
156,2024-11-27,transfer,858
156,2024-12-01,transfer,498
156,2024-12-04,bill,235
156,2024-12-07,topup,506
156,2024-12-15,bill,335
156,2024-12-24,transfer,665
156,2024-12-30,withdraw,675
157,2024-06-07,withdraw,586
157,2024-06-13,withdraw,42
157,2024-06-15,withdraw,782
157,2024-06-25,topup,198
157,2024-06-29,transfer,470
157,2024-07-11,bill,356
157,2024-07-13,withdraw,604
157,2024-07-16,bill,301
157,2024-07-24,bill,115
157,2024-08-02,bill,737
157,2024-08-07,transfer,372
157,2024-08-11,bill,158
157,2024-08-16,transfer,341
157,2024-08-21,bill,341
157,2024-08-26,transfer,597
157,2024-09-06,topup,474
157,2024-09-13,transfer,81
157,2024-09-19,topup,761
157,2024-09-21,transfer,804
157,2024-09-27,topup,338
157,2024-10-06,topup,224
157,2024-10-14,transfer,654
157,2024-10-23,bill,875
157,2024-10-25,transfer,585
157,2024-10-29,topup,797
157,2024-11-07,bill,399
157,2024-11-17,bill,516
157,2024-11-22,bill,222
157,2024-11-27,topup,898
157,2024-11-30,transfer,830
157,2024-12-06,transfer,88
157,2024-12-13,bill,71
157,2024-12-20,topup,225
157,2024-12-22,withdraw,882
157,2024-12-30,withdraw,884
158,2024-05-18,topup,805
158,2024-05-24,topup,793
158,2024-05-29,transfer,612
158,2024-06-03,bill,200
158,2024-06-06,bill,157
158,2024-06-11,transfer,512
158,2024-06-15,withdraw,204
158,2024-06-18,topup,857
158,2024-06-29,topup,126
158,2024-07-04,topup,511
158,2024-07-13,bill,792
158,2024-07-19,transfer,842
158,2024-07-24,topup,670
158,2024-07-26,topup,809
158,2024-08-01,transfer,48
158,2024-08-05,withdraw,306
158,2024-08-11,bill,647
158,2024-08-13,bill,593
158,2024-08-20,topup,398
158,2024-08-24,transfer,506
158,2024-09-01,topup,768
158,2024-09-09,bill,768
158,2024-09-16,transfer,596
158,2024-09-22,transfer,355
158,2024-09-24,transfer,41
158,2024-10-05,transfer,812
158,2024-10-10,withdraw,85
158,2024-10-12,bill,704
158,2024-10-15,bill,369
158,2024-10-20,bill,288
158,2024-10-22,topup,441
158,2024-10-30,transfer,405
158,2024-11-05,transfer,129
158,2024-11-09,withdraw,349
158,2024-11-16,bill,74
158,2024-11-18,topup,641
158,2024-11-26,bill,807
158,2024-12-03,topup,801
158,2024-12-12,bill,111
158,2024-12-22,bill,216
158,2024-12-27,transfer,804
159,2024-05-26,transfer,779
159,2024-05-29,transfer,811
159,2024-06-05,bill,234
159,2024-06-08,transfer,132
159,2024-06-16,transfer,742
159,2024-06-21,topup,845
159,2024-06-28,withdraw,145
159,2024-07-07,bill,6
159,2024-07-14,topup,619
159,2024-07-23,topup,503
159,2024-07-29,bill,83
159,2024-08-09,bill,880
159,2024-08-19,withdraw,310
159,2024-08-21,bill,607
159,2024-08-27,withdraw,376
159,2024-09-01,withdraw,479
159,2024-09-10,topup,783
159,2024-09-14,withdraw,773
159,2024-09-22,bill,419
159,2024-10-01,transfer,53
159,2024-10-03,transfer,767
159,2024-10-15,transfer,287
159,2024-10-25,bill,119
159,2024-11-01,topup,894
159,2024-11-12,topup,878
159,2024-11-15,withdraw,894
159,2024-11-18,transfer,838
159,2024-11-21,bill,190
159,2024-11-29,withdraw,483
159,2024-12-02,topup,567
159,2024-12-07,bill,218
159,2024-12-19,topup,21
159,2024-12-24,withdraw,612
160,2024-04-11,withdraw,658
160,2024-04-18,bill,609
160,2024-04-23,bill,601
160,2024-04-30,bill,473
160,2024-05-10,transfer,75
160,2024-05-19,bill,849
160,2024-05-23,bill,181
160,2024-06-02,bill,194
160,2024-06-06,topup,571
160,2024-06-10,bill,336
160,2024-06-18,topup,589
160,2024-06-21,bill,353
160,2024-06-26,bill,443
160,2024-06-30,topup,739
160,2024-07-06,bill,483
160,2024-07-18,transfer,121
160,2024-07-27,withdraw,698
160,2024-08-08,withdraw,782
160,2024-08-14,transfer,182
160,2024-08-21,transfer,186
160,2024-08-28,withdraw,784
160,2024-09-08,transfer,446
160,2024-09-15,withdraw,305
160,2024-09-17,transfer,670
160,2024-09-21,bill,697
160,2024-10-01,topup,272
160,2024-10-13,transfer,87
160,2024-10-22,bill,418
160,2024-10-25,withdraw,826
160,2024-10-30,bill,716
160,2024-11-02,topup,287
160,2024-11-04,bill,480
160,2024-11-07,topup,77
160,2024-11-11,bill,506
160,2024-11-15,bill,592
160,2024-11-24,topup,527
160,2024-12-01,topup,219
160,2024-12-04,topup,285
160,2024-12-16,topup,452
160,2024-12-18,bill,446
160,2024-12-27,topup,423
161,2024-01-25,transfer,87
161,2024-01-27,withdraw,690
161,2024-01-30,withdraw,444
161,2024-02-08,transfer,619
161,2024-02-19,withdraw,769
161,2024-02-27,bill,45
161,2024-03-02,topup,261
161,2024-03-04,withdraw,263
161,2024-03-08,withdraw,255
161,2024-03-13,transfer,720
161,2024-03-22,topup,244
161,2024-03-28,topup,226
161,2024-04-01,transfer,774
161,2024-04-04,topup,363
161,2024-04-07,transfer,602
161,2024-04-09,transfer,622
161,2024-04-15,topup,333
161,2024-04-27,bill,361
161,2024-05-09,bill,685
161,2024-05-12,topup,403
161,2024-05-15,transfer,7
161,2024-05-19,topup,644
161,2024-05-26,bill,219
161,2024-06-03,topup,75
161,2024-06-05,withdraw,171
161,2024-06-17,topup,781
161,2024-06-23,bill,368
161,2024-06-30,withdraw,54
161,2024-07-11,withdraw,564
161,2024-07-18,withdraw,884
161,2024-07-30,topup,800
161,2024-08-11,bill,394
161,2024-08-23,bill,469
161,2024-09-04,bill,608
161,2024-09-09,transfer,815
161,2024-09-14,topup,729
161,2024-09-16,topup,889
161,2024-09-24,withdraw,60
161,2024-09-26,topup,260
161,2024-09-30,transfer,327
161,2024-10-08,bill,109
161,2024-10-13,bill,444
161,2024-10-24,topup,665
161,2024-11-04,topup,228
161,2024-11-10,topup,179
161,2024-11-19,topup,670
161,2024-11-29,bill,85
161,2024-12-06,topup,657
161,2024-12-10,transfer,28
161,2024-12-15,bill,711
161,2024-12-25,bill,465
162,2024-07-20,bill,521
162,2024-07-24,topup,638
162,2024-07-26,topup,144
162,2024-07-30,withdraw,163
162,2024-08-11,topup,191
162,2024-08-23,transfer,48
162,2024-08-31,transfer,229
162,2024-09-05,transfer,289
162,2024-09-07,transfer,163
162,2024-09-11,topup,170
162,2024-09-15,transfer,660
162,2024-09-23,transfer,382
162,2024-09-28,withdraw,828
162,2024-10-02,bill,594
162,2024-10-06,topup,670
162,2024-10-17,bill,169
162,2024-10-29,topup,282
162,2024-11-07,bill,807
162,2024-11-15,topup,154
162,2024-11-23,withdraw,135
162,2024-11-26,bill,895
162,2024-12-06,transfer,27
162,2024-12-17,bill,305
162,2024-12-29,topup,189
163,2024-02-10,transfer,341
163,2024-02-20,topup,318
163,2024-03-03,bill,839
163,2024-03-09,withdraw,677
163,2024-03-11,transfer,750
163,2024-03-18,transfer,804
163,2024-03-21,withdraw,118
163,2024-03-24,topup,717
163,2024-04-05,transfer,154
163,2024-04-17,bill,355
163,2024-04-27,withdraw,807
163,2024-05-07,topup,472
163,2024-05-12,withdraw,36
163,2024-05-15,bill,680
163,2024-05-26,withdraw,462
163,2024-06-02,bill,894
163,2024-06-08,bill,762
163,2024-06-12,bill,301
163,2024-06-15,topup,255
163,2024-06-25,bill,386
163,2024-06-28,topup,177
163,2024-07-01,topup,45
163,2024-07-04,bill,452
163,2024-07-13,topup,173
163,2024-07-24,bill,158
163,2024-07-31,transfer,649
163,2024-08-09,bill,364
163,2024-08-15,withdraw,391
163,2024-08-21,withdraw,342
163,2024-08-23,bill,277
163,2024-08-27,bill,467
163,2024-09-08,bill,221
163,2024-09-12,transfer,564
163,2024-09-16,withdraw,21
163,2024-09-22,withdraw,136
163,2024-09-27,topup,353
163,2024-09-30,transfer,634
163,2024-10-07,bill,573
163,2024-10-19,topup,763
163,2024-10-29,transfer,64
163,2024-11-06,topup,623
163,2024-11-09,topup,336
163,2024-11-17,withdraw,82
163,2024-11-24,bill,183
163,2024-12-06,withdraw,584
163,2024-12-11,bill,137
163,2024-12-23,bill,489
163,2024-12-29,transfer,189
164,2024-02-18,bill,12
164,2024-02-26,transfer,624
164,2024-03-03,bill,254
164,2024-03-08,topup,750
164,2024-03-18,withdraw,266
164,2024-03-22,transfer,239
164,2024-04-02,topup,130
165,2024-03-06,topup,277
165,2024-03-11,bill,527
165,2024-03-15,withdraw,326
165,2024-03-24,withdraw,420
165,2024-03-26,withdraw,858
165,2024-04-03,transfer,427
165,2024-04-13,transfer,775
165,2024-04-15,withdraw,362
165,2024-04-22,bill,290
165,2024-05-02,withdraw,487
165,2024-05-05,topup,142
165,2024-05-11,withdraw,802
165,2024-05-13,transfer,733
165,2024-05-24,bill,731
165,2024-05-26,transfer,313
165,2024-06-02,withdraw,227
165,2024-06-11,topup,354
165,2024-06-16,transfer,883
165,2024-06-24,bill,658
165,2024-06-30,withdraw,581
165,2024-07-05,withdraw,780
165,2024-07-07,transfer,855
165,2024-07-14,bill,135
165,2024-07-24,bill,313
165,2024-08-05,withdraw,35
165,2024-08-12,transfer,539
165,2024-08-20,withdraw,885
165,2024-08-28,withdraw,340
165,2024-09-04,topup,774
165,2024-09-09,bill,885
165,2024-09-18,topup,690
165,2024-09-20,bill,865
165,2024-09-28,bill,281
165,2024-10-08,withdraw,452
165,2024-10-15,withdraw,449
165,2024-10-26,bill,337
165,2024-11-04,transfer,560
165,2024-11-16,topup,617
165,2024-11-26,topup,148
165,2024-12-01,topup,19
165,2024-12-10,withdraw,38
165,2024-12-22,transfer,621
165,2024-12-28,withdraw,84
165,2024-12-30,transfer,820
166,2024-04-22,topup,828
166,2024-04-24,bill,355
166,2024-05-03,transfer,653
166,2024-05-14,withdraw,581
166,2024-05-23,bill,32
166,2024-05-27,topup,440
166,2024-05-29,topup,33
166,2024-06-08,withdraw,143
166,2024-06-16,topup,62
166,2024-06-22,transfer,511
166,2024-06-28,topup,630
166,2024-07-02,topup,794
166,2024-07-05,topup,643
166,2024-07-16,withdraw,161
166,2024-07-20,bill,88
166,2024-07-31,transfer,874
166,2024-08-07,topup,646
166,2024-08-13,transfer,862
166,2024-08-22,withdraw,732
166,2024-08-31,transfer,847
166,2024-09-07,transfer,497
166,2024-09-15,withdraw,91
166,2024-09-21,topup,357
166,2024-10-03,bill,310
166,2024-10-12,withdraw,94
166,2024-10-18,transfer,293
166,2024-10-25,withdraw,594
166,2024-10-27,topup,557
166,2024-11-06,bill,820
166,2024-11-08,withdraw,258
166,2024-11-19,transfer,361
166,2024-11-24,transfer,518
166,2024-12-02,topup,795
166,2024-12-13,bill,309
166,2024-12-18,topup,379
166,2024-12-29,transfer,116
167,2024-07-24,bill,747
167,2024-08-01,transfer,70
167,2024-08-08,transfer,755
167,2024-08-16,topup,348
167,2024-08-18,transfer,503
167,2024-08-25,transfer,453
167,2024-09-06,topup,463
167,2024-09-08,topup,49
167,2024-09-11,transfer,476
167,2024-09-22,bill,137
168,2024-02-01,bill,263
168,2024-02-13,withdraw,151
168,2024-02-23,transfer,600
168,2024-03-05,bill,535
168,2024-03-08,bill,108
168,2024-03-12,bill,120
168,2024-03-16,transfer,460
168,2024-03-22,bill,847
168,2024-03-26,topup,863
168,2024-03-28,transfer,693
168,2024-04-09,bill,402
168,2024-04-12,topup,15
168,2024-04-24,bill,556
168,2024-04-27,transfer,32
168,2024-05-07,withdraw,148
168,2024-05-10,transfer,442
168,2024-05-21,withdraw,85
168,2024-05-26,topup,292
168,2024-06-07,bill,409
168,2024-06-12,topup,211
168,2024-06-15,withdraw,701
168,2024-06-27,bill,96
168,2024-07-07,transfer,93
168,2024-07-18,bill,836
168,2024-07-25,bill,230
168,2024-08-06,bill,254
168,2024-08-10,bill,355
168,2024-08-16,topup,618
168,2024-08-22,transfer,705
168,2024-09-01,bill,876
168,2024-09-09,transfer,76
168,2024-09-19,transfer,244
168,2024-09-22,topup,34
168,2024-09-26,transfer,508
168,2024-10-08,withdraw,719
168,2024-10-14,withdraw,17
168,2024-10-26,topup,552
168,2024-10-28,transfer,71
168,2024-11-03,withdraw,242
168,2024-11-14,withdraw,567
168,2024-11-24,transfer,336
168,2024-12-03,withdraw,286
168,2024-12-15,transfer,736
168,2024-12-20,topup,309
168,2024-12-26,withdraw,600
169,2024-07-17,topup,629
169,2024-07-22,transfer,496
169,2024-08-03,transfer,239
169,2024-08-15,withdraw,595
169,2024-08-17,withdraw,831
169,2024-08-29,bill,586
169,2024-09-06,topup,553
169,2024-09-16,topup,771
169,2024-09-18,transfer,164
169,2024-09-21,topup,649
169,2024-09-30,withdraw,595
169,2024-10-07,bill,696
169,2024-10-15,bill,849
169,2024-10-19,transfer,624
169,2024-10-25,transfer,659
169,2024-11-02,topup,422
169,2024-11-04,topup,467
169,2024-11-13,withdraw,806
169,2024-11-18,transfer,860
169,2024-11-25,transfer,103
169,2024-11-27,transfer,63
